,country,sector,gas,year,cons
28,Estonia,Land-Use Change and Forestry,CO2,2002,-1.4
29,Estonia,Land-Use Change and Forestry,CH4,2002,0.0
30,Estonia,Land-Use Change and Forestry,N2O,2002,0.0
31,Estonia,Manufacturing/Construction,All GHG,2002,0.79
32,Estonia,Manufacturing/Construction,CO2,2002,0.78
33,Estonia,Manufacturing/Construction,CH4,2002,0.0
34,Estonia,Manufacturing/Construction,N2O,2002,0.01
35,Estonia,Other Fuel Combustion,All GHG,2002,0.26
36,Estonia,Other Fuel Combustion,CO2,2002,0.25
37,Estonia,Other Fuel Combustion,CH4,2002,0.0
38,Estonia,Other Fuel Combustion,N2O,2002,0.0
39,Estonia,Total excluding LUCF,All GHG,2002,17.68
40,Estonia,Total excluding LUCF,CO2,2002,14.95
41,Estonia,Total excluding LUCF,CH4,2002,1.44
42,Estonia,Total excluding LUCF,N2O,2002,1.19
43,Estonia,Total excluding LUCF,F-Gas,2002,0.1
44,Estonia,Total including LUCF,All GHG,2002,16.29
45,Estonia,Total including LUCF,CO2,2002,13.55
46,Estonia,Total including LUCF,CH4,2002,1.44
47,Estonia,Total including LUCF,N2O,2002,1.19
48,Estonia,Total including LUCF,F-Gas,2002,0.1
49,Estonia,Transportation,All GHG,2002,2.15
50,Estonia,Transportation,CO2,2002,2.08
51,Estonia,Transportation,CH4,2002,0.01
52,Estonia,Transportation,N2O,2002,0.06
53,Estonia,Waste,All GHG,2002,0.55
54,Estonia,Waste,CH4,2002,0.52
55,Estonia,Waste,N2O,2002,0.03
0,Estonia,Agriculture,All GHG,2001,1.75
1,Estonia,Agriculture,CH4,2001,0.72
2,Estonia,Agriculture,N2O,2001,1.03
3,Estonia,Building,All GHG,2001,0.68
4,Estonia,Building,CO2,2001,0.54
5,Estonia,Building,CH4,2001,0.11
6,Estonia,Building,N2O,2001,0.02
7,Estonia,Bunker Fuels,All GHG,2001,0.37
8,Estonia,Bunker Fuels,CO2,2001,0.37
9,Estonia,Bunker Fuels,CH4,2001,0.0
10,Estonia,Bunker Fuels,N2O,2001,0.0
11,Estonia,Electricity/Heat,All GHG,2001,11.23
12,Estonia,Electricity/Heat,CO2,2001,11.18
13,Estonia,Electricity/Heat,CH4,2001,0.01
14,Estonia,Electricity/Heat,N2O,2001,0.05
15,Estonia,Energy,All GHG,2001,15.32
16,Estonia,Energy,CO2,2001,15.0
17,Estonia,Energy,CH4,2001,0.19
18,Estonia,Energy,N2O,2001,0.13
19,Estonia,Fugitive Emissions,All GHG,2001,0.05
20,Estonia,Fugitive Emissions,CH4,2001,0.05
21,Estonia,Fugitive Emissions,N2O,2001,0.0
22,Estonia,Industrial Processes,All GHG,2001,0.48
23,Estonia,Industrial Processes,CO2,2001,0.38
24,Estonia,Industrial Processes,CH4,2001,0.0
25,Estonia,Industrial Processes,N2O,2001,0.01
26,Estonia,Industrial Processes,F-Gas,2001,0.1
27,Estonia,Land-Use Change and Forestry,All GHG,2001,-1.42
28,Estonia,Land-Use Change and Forestry,CO2,2001,-1.42
29,Estonia,Land-Use Change and Forestry,CH4,2001,0.0
30,Estonia,Land-Use Change and Forestry,N2O,2001,0.0
31,Estonia,Manufacturing/Construction,All GHG,2001,1.1
32,Estonia,Manufacturing/Construction,CO2,2001,1.09
33,Estonia,Manufacturing/Construction,CH4,2001,0.0
34,Estonia,Manufacturing/Construction,N2O,2001,0.01
35,Estonia,Other Fuel Combustion,All GHG,2001,0.23
36,Estonia,Other Fuel Combustion,CO2,2001,0.23
37,Estonia,Other Fuel Combustion,CH4,2001,0.0
38,Estonia,Other Fuel Combustion,N2O,2001,0.0
39,Estonia,Total excluding LUCF,All GHG,2001,18.12
40,Estonia,Total excluding LUCF,CO2,2001,15.38
41,Estonia,Total excluding LUCF,CH4,2001,1.45
42,Estonia,Total excluding LUCF,N2O,2001,1.2
43,Estonia,Total excluding LUCF,F-Gas,2001,0.1
44,Estonia,Total including LUCF,All GHG,2001,16.7
45,Estonia,Total including LUCF,CO2,2001,13.96
46,Estonia,Total including LUCF,CH4,2001,1.45
47,Estonia,Total including LUCF,N2O,2001,1.2
48,Estonia,Total including LUCF,F-Gas,2001,0.1
49,Estonia,Transportation,All GHG,2001,2.03
50,Estonia,Transportation,CO2,2001,1.97
51,Estonia,Transportation,CH4,2001,0.01
52,Estonia,Transportation,N2O,2001,0.05
53,Estonia,Waste,All GHG,2001,0.56
54,Estonia,Waste,CH4,2001,0.53
55,Estonia,Waste,N2O,2001,0.03
0,Estonia,Agriculture,All GHG,2000,1.82
1,Estonia,Agriculture,CH4,2000,0.75
2,Estonia,Agriculture,N2O,2000,1.07
3,Estonia,Building,All GHG,2000,0.64
4,Estonia,Building,CO2,2000,0.5
5,Estonia,Building,CH4,2000,0.12
6,Estonia,Building,N2O,2000,0.02
7,Estonia,Bunker Fuels,All GHG,2000,0.4
8,Estonia,Bunker Fuels,CO2,2000,0.4
9,Estonia,Bunker Fuels,CH4,2000,0.0
10,Estonia,Bunker Fuels,N2O,2000,0.0
11,Estonia,Electricity/Heat,All GHG,2000,11.44
12,Estonia,Electricity/Heat,CO2,2000,11.38
13,Estonia,Electricity/Heat,CH4,2000,0.01
14,Estonia,Electricity/Heat,N2O,2000,0.05
15,Estonia,Energy,All GHG,2000,14.85
16,Estonia,Energy,CO2,2000,14.54
17,Estonia,Energy,CH4,2000,0.19
18,Estonia,Energy,N2O,2000,0.12
19,Estonia,Fugitive Emissions,All GHG,2000,0.05
20,Estonia,Fugitive Emissions,CH4,2000,0.05
21,Estonia,Fugitive Emissions,N2O,2000,0.0
22,Estonia,Industrial Processes,All GHG,2000,0.46
23,Estonia,Industrial Processes,CO2,2000,0.37
24,Estonia,Industrial Processes,CH4,2000,0.0
25,Estonia,Industrial Processes,N2O,2000,0.01
26,Estonia,Industrial Processes,F-Gas,2000,0.08
27,Estonia,Land-Use Change and Forestry,All GHG,2000,-1.45
28,Estonia,Land-Use Change and Forestry,CO2,2000,-1.45
29,Estonia,Land-Use Change and Forestry,CH4,2000,0.0
30,Estonia,Land-Use Change and Forestry,N2O,2000,0.0
31,Estonia,Manufacturing/Construction,All GHG,2000,0.92
32,Estonia,Manufacturing/Construction,CO2,2000,0.91
33,Estonia,Manufacturing/Construction,CH4,2000,0.0
34,Estonia,Manufacturing/Construction,N2O,2000,0.01
35,Estonia,Other Fuel Combustion,All GHG,2000,0.1
36,Estonia,Other Fuel Combustion,CO2,2000,0.1
37,Estonia,Other Fuel Combustion,CH4,2000,0.0
38,Estonia,Other Fuel Combustion,N2O,2000,0.0
39,Estonia,Total excluding LUCF,All GHG,2000,17.68
40,Estonia,Total excluding LUCF,CO2,2000,14.92
41,Estonia,Total excluding LUCF,CH4,2000,1.46
42,Estonia,Total excluding LUCF,N2O,2000,1.22
43,Estonia,Total excluding LUCF,F-Gas,2000,0.08
44,Estonia,Total including LUCF,All GHG,2000,16.24
45,Estonia,Total including LUCF,CO2,2000,13.47
46,Estonia,Total including LUCF,CH4,2000,1.47
47,Estonia,Total including LUCF,N2O,2000,1.22
48,Estonia,Total including LUCF,F-Gas,2000,0.08
49,Estonia,Transportation,All GHG,2000,1.7
50,Estonia,Transportation,CO2,2000,1.65
51,Estonia,Transportation,CH4,2000,0.01
52,Estonia,Transportation,N2O,2000,0.05
53,Estonia,Waste,All GHG,2000,0.55
54,Estonia,Waste,CH4,2000,0.52
55,Estonia,Waste,N2O,2000,0.03
0,Estonia,Agriculture,All GHG,1999,1.91
1,Estonia,Agriculture,CH4,1999,0.86
2,Estonia,Agriculture,N2O,1999,1.05
3,Estonia,Building,All GHG,1999,0.62
4,Estonia,Building,CO2,1999,0.48
5,Estonia,Building,CH4,1999,0.12
6,Estonia,Building,N2O,1999,0.02
7,Estonia,Bunker Fuels,All GHG,1999,0.42
8,Estonia,Bunker Fuels,CO2,1999,0.42
9,Estonia,Bunker Fuels,CH4,1999,0.0
10,Estonia,Bunker Fuels,N2O,1999,0.0
11,Estonia,Electricity/Heat,All GHG,1999,11.93
12,Estonia,Electricity/Heat,CO2,1999,11.87
13,Estonia,Electricity/Heat,CH4,1999,0.01
14,Estonia,Electricity/Heat,N2O,1999,0.05
15,Estonia,Energy,All GHG,1999,15.24
16,Estonia,Energy,CO2,1999,14.93
17,Estonia,Energy,CH4,1999,0.18
18,Estonia,Energy,N2O,1999,0.12
19,Estonia,Fugitive Emissions,All GHG,1999,0.04
20,Estonia,Fugitive Emissions,CH4,1999,0.04
21,Estonia,Fugitive Emissions,N2O,1999,0.0
22,Estonia,Industrial Processes,All GHG,1999,0.43
23,Estonia,Industrial Processes,CO2,1999,0.36
24,Estonia,Industrial Processes,CH4,1999,0.0
25,Estonia,Industrial Processes,N2O,1999,0.01
26,Estonia,Industrial Processes,F-Gas,1999,0.06
27,Estonia,Land-Use Change and Forestry,All GHG,1999,-1.5
28,Estonia,Land-Use Change and Forestry,CO2,1999,-1.5
29,Estonia,Land-Use Change and Forestry,CH4,1999,0.0
30,Estonia,Land-Use Change and Forestry,N2O,1999,0.0
31,Estonia,Manufacturing/Construction,All GHG,1999,0.85
32,Estonia,Manufacturing/Construction,CO2,1999,0.84
33,Estonia,Manufacturing/Construction,CH4,1999,0.0
34,Estonia,Manufacturing/Construction,N2O,1999,0.01
35,Estonia,Other Fuel Combustion,All GHG,1999,0.08
36,Estonia,Other Fuel Combustion,CO2,1999,0.08
37,Estonia,Other Fuel Combustion,CH4,1999,0.0
38,Estonia,Other Fuel Combustion,N2O,1999,0.0
39,Estonia,Total excluding LUCF,All GHG,1999,18.08
40,Estonia,Total excluding LUCF,CO2,1999,15.29
41,Estonia,Total excluding LUCF,CH4,1999,1.52
42,Estonia,Total excluding LUCF,N2O,1999,1.2
43,Estonia,Total excluding LUCF,F-Gas,1999,0.06
44,Estonia,Total including LUCF,All GHG,1999,16.58
45,Estonia,Total including LUCF,CO2,1999,13.79
46,Estonia,Total including LUCF,CH4,1999,1.52
47,Estonia,Total including LUCF,N2O,1999,1.2
48,Estonia,Total including LUCF,F-Gas,1999,0.06
49,Estonia,Transportation,All GHG,1999,1.71
50,Estonia,Transportation,CO2,1999,1.65
51,Estonia,Transportation,CH4,1999,0.01
52,Estonia,Transportation,N2O,1999,0.05
53,Estonia,Waste,All GHG,1999,0.51
54,Estonia,Waste,CH4,1999,0.48
55,Estonia,Waste,N2O,1999,0.03
0,Estonia,Agriculture,All GHG,1998,1.96
1,Estonia,Agriculture,CH4,1998,0.9
2,Estonia,Agriculture,N2O,1998,1.06
3,Estonia,Building,All GHG,1998,0.58
4,Estonia,Building,CO2,1998,0.44
5,Estonia,Building,CH4,1998,0.12
6,Estonia,Building,N2O,1998,0.02
7,Estonia,Bunker Fuels,All GHG,1998,0.39
8,Estonia,Bunker Fuels,CO2,1998,0.38
9,Estonia,Bunker Fuels,CH4,1998,0.0
10,Estonia,Bunker Fuels,N2O,1998,0.0
11,Estonia,Electricity/Heat,All GHG,1998,12.33
12,Estonia,Electricity/Heat,CO2,1998,12.27
13,Estonia,Electricity/Heat,CH4,1998,0.01
14,Estonia,Electricity/Heat,N2O,1998,0.05
15,Estonia,Energy,All GHG,1998,16.15
16,Estonia,Energy,CO2,1998,15.83
17,Estonia,Energy,CH4,1998,0.19
18,Estonia,Energy,N2O,1998,0.12
19,Estonia,Fugitive Emissions,All GHG,1998,0.04
20,Estonia,Fugitive Emissions,CH4,1998,0.04
21,Estonia,Fugitive Emissions,N2O,1998,0.0
22,Estonia,Industrial Processes,All GHG,1998,0.46
23,Estonia,Industrial Processes,CO2,1998,0.4
24,Estonia,Industrial Processes,CH4,1998,0.0
25,Estonia,Industrial Processes,N2O,1998,0.01
26,Estonia,Industrial Processes,F-Gas,1998,0.05
27,Estonia,Land-Use Change and Forestry,All GHG,1998,-1.67
28,Estonia,Land-Use Change and Forestry,CO2,1998,-1.67
29,Estonia,Land-Use Change and Forestry,CH4,1998,0.0
30,Estonia,Land-Use Change and Forestry,N2O,1998,0.0
31,Estonia,Manufacturing/Construction,All GHG,1998,1.3
32,Estonia,Manufacturing/Construction,CO2,1998,1.29
33,Estonia,Manufacturing/Construction,CH4,1998,0.0
34,Estonia,Manufacturing/Construction,N2O,1998,0.01
35,Estonia,Other Fuel Combustion,All GHG,1998,0.18
36,Estonia,Other Fuel Combustion,CO2,1998,0.17
37,Estonia,Other Fuel Combustion,CH4,1998,0.0
38,Estonia,Other Fuel Combustion,N2O,1998,0.0
39,Estonia,Total excluding LUCF,All GHG,1998,19.07
40,Estonia,Total excluding LUCF,CO2,1998,16.24
41,Estonia,Total excluding LUCF,CH4,1998,1.57
42,Estonia,Total excluding LUCF,N2O,1998,1.22
43,Estonia,Total excluding LUCF,F-Gas,1998,0.05
44,Estonia,Total including LUCF,All GHG,1998,17.41
45,Estonia,Total including LUCF,CO2,1998,14.57
46,Estonia,Total including LUCF,CH4,1998,1.57
47,Estonia,Total including LUCF,N2O,1998,1.22
48,Estonia,Total including LUCF,F-Gas,1998,0.05
49,Estonia,Transportation,All GHG,1998,1.71
50,Estonia,Transportation,CO2,1998,1.66
51,Estonia,Transportation,CH4,1998,0.01
52,Estonia,Transportation,N2O,1998,0.05
53,Estonia,Waste,All GHG,1998,0.5
54,Estonia,Waste,CH4,1998,0.47
55,Estonia,Waste,N2O,1998,0.03
0,Estonia,Agriculture,All GHG,1997,1.96
1,Estonia,Agriculture,CH4,1997,0.94
2,Estonia,Agriculture,N2O,1997,1.02
3,Estonia,Building,All GHG,1997,0.67
4,Estonia,Building,CO2,1997,0.49
5,Estonia,Building,CH4,1997,0.16
6,Estonia,Building,N2O,1997,0.02
7,Estonia,Bunker Fuels,All GHG,1997,0.39
8,Estonia,Bunker Fuels,CO2,1997,0.38
9,Estonia,Bunker Fuels,CH4,1997,0.0
10,Estonia,Bunker Fuels,N2O,1997,0.0
11,Estonia,Electricity/Heat,All GHG,1997,12.75
12,Estonia,Electricity/Heat,CO2,1997,12.69
13,Estonia,Electricity/Heat,CH4,1997,0.01
14,Estonia,Electricity/Heat,N2O,1997,0.05
15,Estonia,Energy,All GHG,1997,16.74
16,Estonia,Energy,CO2,1997,16.38
17,Estonia,Energy,CH4,1997,0.24
18,Estonia,Energy,N2O,1997,0.13
19,Estonia,Fugitive Emissions,All GHG,1997,0.06
20,Estonia,Fugitive Emissions,CH4,1997,0.06
21,Estonia,Fugitive Emissions,N2O,1997,0.0
22,Estonia,Industrial Processes,All GHG,1997,0.44
23,Estonia,Industrial Processes,CO2,1997,0.4
24,Estonia,Industrial Processes,CH4,1997,0.0
25,Estonia,Industrial Processes,N2O,1997,0.01
26,Estonia,Industrial Processes,F-Gas,1997,0.04
27,Estonia,Land-Use Change and Forestry,All GHG,1997,-1.73
28,Estonia,Land-Use Change and Forestry,CO2,1997,-1.74
29,Estonia,Land-Use Change and Forestry,CH4,1997,0.0
30,Estonia,Land-Use Change and Forestry,N2O,1997,0.0
31,Estonia,Manufacturing/Construction,All GHG,1997,1.48
32,Estonia,Manufacturing/Construction,CO2,1997,1.47
33,Estonia,Manufacturing/Construction,CH4,1997,0.0
34,Estonia,Manufacturing/Construction,N2O,1997,0.01
35,Estonia,Other Fuel Combustion,All GHG,1997,0.17
36,Estonia,Other Fuel Combustion,CO2,1997,0.17
37,Estonia,Other Fuel Combustion,CH4,1997,0.0
38,Estonia,Other Fuel Combustion,N2O,1997,0.0
39,Estonia,Total excluding LUCF,All GHG,1997,19.63
40,Estonia,Total excluding LUCF,CO2,1997,16.77
41,Estonia,Total excluding LUCF,CH4,1997,1.63
42,Estonia,Total excluding LUCF,N2O,1997,1.19
43,Estonia,Total excluding LUCF,F-Gas,1997,0.04
44,Estonia,Total including LUCF,All GHG,1997,17.9
45,Estonia,Total including LUCF,CO2,1997,15.04
46,Estonia,Total including LUCF,CH4,1997,1.63
47,Estonia,Total including LUCF,N2O,1997,1.19
48,Estonia,Total including LUCF,F-Gas,1997,0.04
49,Estonia,Transportation,All GHG,1997,1.62
50,Estonia,Transportation,CO2,1997,1.56
51,Estonia,Transportation,CH4,1997,0.01
52,Estonia,Transportation,N2O,1997,0.04
53,Estonia,Waste,All GHG,1997,0.49
54,Estonia,Waste,CH4,1997,0.45
55,Estonia,Waste,N2O,1997,0.03
0,Estonia,Agriculture,All GHG,1996,2.07
1,Estonia,Agriculture,CH4,1996,1.04
2,Estonia,Agriculture,N2O,1996,1.03
3,Estonia,Building,All GHG,1996,0.73
4,Estonia,Building,CO2,1996,0.55
5,Estonia,Building,CH4,1996,0.16
6,Estonia,Building,N2O,1996,0.02
7,Estonia,Bunker Fuels,All GHG,1996,0.34
8,Estonia,Bunker Fuels,CO2,1996,0.34
9,Estonia,Bunker Fuels,CH4,1996,0.0
10,Estonia,Bunker Fuels,N2O,1996,0.0
11,Estonia,Electricity/Heat,All GHG,1996,12.75
12,Estonia,Electricity/Heat,CO2,1996,12.69
13,Estonia,Electricity/Heat,CH4,1996,0.01
14,Estonia,Electricity/Heat,N2O,1996,0.05
15,Estonia,Energy,All GHG,1996,17.2
16,Estonia,Energy,CO2,1996,16.84
17,Estonia,Energy,CH4,1996,0.23
18,Estonia,Energy,N2O,1996,0.13
19,Estonia,Fugitive Emissions,All GHG,1996,0.05
20,Estonia,Fugitive Emissions,CH4,1996,0.05
21,Estonia,Fugitive Emissions,N2O,1996,0.0
22,Estonia,Industrial Processes,All GHG,1996,0.4
23,Estonia,Industrial Processes,CO2,1996,0.36
24,Estonia,Industrial Processes,CH4,1996,0.0
25,Estonia,Industrial Processes,N2O,1996,0.01
26,Estonia,Industrial Processes,F-Gas,1996,0.03
27,Estonia,Land-Use Change and Forestry,All GHG,1996,-1.74
28,Estonia,Land-Use Change and Forestry,CO2,1996,-1.75
29,Estonia,Land-Use Change and Forestry,CH4,1996,0.0
30,Estonia,Land-Use Change and Forestry,N2O,1996,0.0
31,Estonia,Manufacturing/Construction,All GHG,1996,1.87
32,Estonia,Manufacturing/Construction,CO2,1996,1.86
33,Estonia,Manufacturing/Construction,CH4,1996,0.01
34,Estonia,Manufacturing/Construction,N2O,1996,0.01
35,Estonia,Other Fuel Combustion,All GHG,1996,0.22
36,Estonia,Other Fuel Combustion,CO2,1996,0.22
37,Estonia,Other Fuel Combustion,CH4,1996,0.0
38,Estonia,Other Fuel Combustion,N2O,1996,0.0
39,Estonia,Total excluding LUCF,All GHG,1996,20.1
40,Estonia,Total excluding LUCF,CO2,1996,17.2
41,Estonia,Total excluding LUCF,CH4,1996,1.67
42,Estonia,Total excluding LUCF,N2O,1996,1.2
43,Estonia,Total excluding LUCF,F-Gas,1996,0.03
44,Estonia,Total including LUCF,All GHG,1996,18.36
45,Estonia,Total including LUCF,CO2,1996,15.45
46,Estonia,Total including LUCF,CH4,1996,1.67
47,Estonia,Total including LUCF,N2O,1996,1.2
48,Estonia,Total including LUCF,F-Gas,1996,0.03
49,Estonia,Transportation,All GHG,1996,1.57
50,Estonia,Transportation,CO2,1996,1.52
51,Estonia,Transportation,CH4,1996,0.01
52,Estonia,Transportation,N2O,1996,0.04
53,Estonia,Waste,All GHG,1996,0.43
54,Estonia,Waste,CH4,1996,0.4
55,Estonia,Waste,N2O,1996,0.03
0,Estonia,Agriculture,All GHG,1995,2.25
1,Estonia,Agriculture,CH4,1995,1.17
2,Estonia,Agriculture,N2O,1995,1.08
3,Estonia,Building,All GHG,1995,0.63
4,Estonia,Building,CO2,1995,0.47
5,Estonia,Building,CH4,1995,0.13
6,Estonia,Building,N2O,1995,0.02
7,Estonia,Bunker Fuels,All GHG,1995,0.34
8,Estonia,Bunker Fuels,CO2,1995,0.33
9,Estonia,Bunker Fuels,CH4,1995,0.0
10,Estonia,Bunker Fuels,N2O,1995,0.0
11,Estonia,Electricity/Heat,All GHG,1995,12.15
12,Estonia,Electricity/Heat,CO2,1995,12.09
13,Estonia,Electricity/Heat,CH4,1995,0.01
14,Estonia,Electricity/Heat,N2O,1995,0.05
15,Estonia,Energy,All GHG,1995,16.23
16,Estonia,Energy,CO2,1995,15.91
17,Estonia,Energy,CH4,1995,0.2
18,Estonia,Energy,N2O,1995,0.12
19,Estonia,Fugitive Emissions,All GHG,1995,0.05
20,Estonia,Fugitive Emissions,CH4,1995,0.05
21,Estonia,Fugitive Emissions,N2O,1995,0.0
22,Estonia,Industrial Processes,All GHG,1995,0.38
23,Estonia,Industrial Processes,CO2,1995,0.35
24,Estonia,Industrial Processes,CH4,1995,0.0
25,Estonia,Industrial Processes,N2O,1995,0.01
